===== BAYENV2.0 =====

input file is set
number of populations is set
number of iterations is set
seed is set
TEST = 0 . So running matrix estimation
MCMC VER 0.71 (THREADED)
ITERATIONS = 100000
INPUT FILE = ../Data/MexSNPs.txt
SEED = -321

num_alleles = 20000.000000
number of loci = 10000
VAR-COVAR MATRIX: ITER = 500
2.045470e-02	6.543220e-03	1.017639e-02	2.788378e-02	2.694360e-02	3.325320e-02	-7.259685e-03	1.098655e-01	-7.520949e-03	6.450006e-02	
5.131398e-04	1.793977e-05	-8.748869e-03	-2.316917e-02	1.553770e-05	2.455890e-03	-3.259806e-02	-7.520949e-03	1.073291e-01	2.029585e-02	
4.955631e-02	3.714689e-02	1.326979e-02	1.225439e-02	6.648057e-02	8.117681e-02	-7.323837e-03	6.450006e-02	2.029585e-02	2.241088e-01	

VAR-COVAR MATRIX: ITER = 5000
2.179732e-02	1.563285e-02	5.555638e-03	3.652904e-04	2.378935e-02	2.761015e-02	-1.470448e-02	2.323336e-02	2.981308e-03	5.494986e-02	
1.563285e-02	3.008636e-02	2.769572e-03	-8.897448e-03	1.962359e-02	2.416369e-02	-2.260305e-02	8.957226e-03	1.112646e-03	4.208603e-02	
5.555638e-03	2.769572e-03	6.221205e-03	5.273451e-03	5.196214e-03	7.204997e-03	-1.577313e-03	1.185745e-02	-6.710621e-03	1.713293e-02	
3.652904e-04	-8.897448e-03	5.273451e-03	2.653138e-02	-3.422987e-03	1.189759e-03	1.705983e-02	2.992067e-02	-1.899416e-02	1.630907e-02	
2.378935e-02	1.962359e-02	5.196214e-03	-3.422987e-03	4.924430e-02	4.005798e-02	-2.153136e-02	3.011306e-02	2.812912e-03	7.200212e-02	
2.761015e-02	2.416369e-02	7.204997e-03	1.189759e-03	4.005798e-02	4.658999e-02	-1.955823e-02	3.683624e-02	6.368121e-03	8.852099e-02	
-1.470448e-02	-2.260305e-02	-1.577313e-03	1.705983e-02	-2.153136e-02	-1.955823e-02	5.483904e-02	-7.160061e-03	-2.920587e-02	-4.976689e-03	
2.323336e-02	8.957226e-03	1.185745e-02	2.992067e-02	3.011306e-02	3.683624e-02	-7.160061e-03	1.145168e-01	-1.451787e-03	7.200289e-02	
2.981308e-03	1.112646e-03	-6.710621e-03	-1.899416e-02	2.812912e-03	6.368121e-03	-2.920587e-02	-1.451787e-03	1.096777e-01	2.878492e-02	
5.494986e-02	4.208603e-02	1.713293e-02	1.630907e-02	7.200212e-02	8.852099e-02	-4.976689e-03	7.200289e-02	2.878492e-02	2.368024e-01	

VAR-COVAR MATRIX: ITER = 5500
2.196061e-02	1.586828e-02	6.668946e-03	3.011400e-03	2.437015e-02	2.871711e-02	-1.139694e-02	2.549757e-02	3.588122e-03	6.000160e-02	
1.586828e-02	2.825677e-02	3.318516e-03	-7.106034e-03	2.000307e-02	2.450483e-02	-2.046866e-02	9.060337e-03	1.443261e-03	4.563199e-02	
6.668946e-03	3.318516e-03	6.453681e-03	6.996671e-03	6.348168e-03	8.870875e-03	3.069037e-04	1.437431e-02	-6.225537e-03	2.147431e-02	
3.011400e-03	-7.106034e-03	6.996671e-03	2.840044e-02	-8.145975e-04	4.579325e-03	2.071435e-02	3.437675e-02	-1.807008e-02	2.386118e-02	
2.437015e-02	2.000307e-02	6.348168e-03	-8.145975e-04	4.651921e-02	4.001372e-02	-1.826038e-02	3.129607e-02	1.590324e-03	7.512580e-02	
2.871711e-02	2.450483e-02	8.870875e-03	4.579325e-03	4.001372e-02	4.703295e-02	-1.530188e-02	3.915637e-02	7.054428e-03	9.400855e-02	
-1.139694e-02	-2.046866e-02	3.069037e-04	2.071435e-02	-1.826038e-02	-1.530188e-02	5.614106e-02	-5.754133e-04	-2.783851e-02	4.304992e-03	
2.549757e-02	9.060337e-03	1.437431e-02	3.437675e-02	3.129607e-02	3.915637e-02	-5.754133e-04	1.171885e-01	1.082895e-03	7.970430e-02	
3.588122e-03	1.443261e-03	-6.225537e-03	-1.807008e-02	1.590324e-03	7.054428e-03	-2.783851e-02	1.082895e-03	1.147090e-01	3.352879e-02	
